,Adresse,Année,Code Commune,Nom Commune,Segment de client,Code Département,Code Région,Nombre de logements,Consommation annuelle totale de l'adresse (MWh),Consommation annuelle moyenne par logement de l'adresse (MWh),Consommation annuelle moyenne de la commune (MWh)
6412,25 PASSAGE CHANTECLER,2022,84035,Cavaillon,RESIDENTIEL,84.0,93.0,12,24.1,2.008,4.801
6413,74 AVENUE CHARLES VIDAU,2022,84035,Cavaillon,RESIDENTIEL,84.0,93.0,10,17.387,1.739,4.801
6414,42 AVENUE CHARLES VIDAU,2022,84035,Cavaillon,RESIDENTIEL,84.0,93.0,11,20.028,1.821,4.801
6415,10 AVENUE DES ARCOULES,2022,84035,Cavaillon,RESIDENTIEL,84.0,93.0,20,40.467,2.023,4.801
6416,61 AVENUE DU LUXEMBOURG,2022,84035,Cavaillon,RESIDENTIEL,84.0,93.0,12,54.613,4.551,4.801
6417,48 RUE DU RAVAOU,2022,84035,Cavaillon,RESIDENTIEL,84.0,93.0,18,109.835,6.102,4.801
6418,38 AVENUE JEAN JAURES,2022,84035,Cavaillon,RESIDENTIEL,84.0,93.0,24,49.014,2.042,4.801
6419,101 AVENUE JOHN FITZGERALD KENNEDY,2022,84035,Cavaillon,RESIDENTIEL,84.0,93.0,38,139.533,3.672,4.801
6420,96 AVENUE PAUL PONCE,2022,84035,Cavaillon,RESIDENTIEL,84.0,93.0,16,34.828,2.177,4.801
6421,334 RUE ALPHONSE DAUDET,2022,83036,Cavalaire-sur-Mer,RESIDENTIEL,83.0,93.0,20,44.651,2.233,3.603
6422,237 RUE AUBANEL,2022,83036,Cavalaire-sur-Mer,RESIDENTIEL,83.0,93.0,21,66.527,3.168,3.603
6423,97 RUE DE LA BAIE,2022,83036,Cavalaire-sur-Mer,RESIDENTIEL,83.0,93.0,22,53.699,2.441,3.603
6424,455 AVENUE DES ALLIES,2022,83036,Cavalaire-sur-Mer,RESIDENTIEL,83.0,93.0,11,29.804,2.709,3.603
6425,175 CHEMIN DES CANISSONS,2022,83036,Cavalaire-sur-Mer,RESIDENTIEL,83.0,93.0,65,215.895,3.321,3.603
6426,138 RUE DES CEDRES,2022,83036,Cavalaire-sur-Mer,RESIDENTIEL,83.0,93.0,15,30.855,2.057,3.603
6427,865 CHEMIN DES MANNES,2022,83036,Cavalaire-sur-Mer,RESIDENTIEL,83.0,93.0,23,96.755,4.207,3.603
6428,456 CHEMIN DES MANNES,2022,83036,Cavalaire-sur-Mer,RESIDENTIEL,83.0,93.0,13,38.282,2.945,3.603
6429,274 ALLEE DES MENDOLES,2022,83036,Cavalaire-sur-Mer,RESIDENTIEL,83.0,93.0,14,19.753,1.411,3.603
6430,99 AVENUE DES MYRTES,2022,83036,Cavalaire-sur-Mer,RESIDENTIEL,83.0,93.0,37,92.01,2.487,3.603
6431,491 CHEMIN DES PIERRUGUES,2022,83036,Cavalaire-sur-Mer,RESIDENTIEL,83.0,93.0,17,53.255,3.133,3.603
6432,1 AVENUE DES VIGNES,2022,83036,Cavalaire-sur-Mer,RESIDENTIEL,83.0,93.0,14,9.108,0.651,3.603
6433,489 AVENUE FREDERIC MISTRAL,2022,83036,Cavalaire-sur-Mer,RESIDENTIEL,83.0,93.0,31,40.612,1.31,3.603
6434,36 AVENUE LEON GAMBETTA,2022,83036,Cavalaire-sur-Mer,RESIDENTIEL,83.0,93.0,57,71.235,1.25,3.603
6435,130 BOULEVARD PASTEUR,2022,83036,Cavalaire-sur-Mer,RESIDENTIEL,83.0,93.0,67,110.195,1.645,3.603
6436,47 RUE DE SAINT VALERY,2022,80182,Cayeux-sur-Mer,RESIDENTIEL,80.0,32.0,41,110.46,2.694,2.948
6437,113 RUE DES PINS,2022,80182,Cayeux-sur-Mer,RESIDENTIEL,80.0,32.0,16,31.608,1.975,2.948
6438,590 BOULEVARD DU GENERAL SIZAIRE,2022,80182,Cayeux-sur-Mer,RESIDENTIEL,80.0,32.0,79,146.512,1.855,2.948
6439,158 RUE DU MARECHAL FOCH,2022,80182,Cayeux-sur-Mer,RESIDENTIEL,80.0,32.0,10,48.221,4.822,2.948
6440,1 RUE ANDRE GIDE,2022,33119,Cenon,RESIDENTIEL,33.0,75.0,122,78.393,0.643,2.617
6441,6 RUE CAMILLE COROT,2022,33119,Cenon,RESIDENTIEL,33.0,75.0,25,37.726,1.509,2.617
6442,5 RUE CAMILLE PELLETAN,2022,33119,Cenon,RESIDENTIEL,33.0,75.0,20,36.588,1.829,2.617
6443,48 RUE CAMILLE PELLETAN,2022,33119,Cenon,RESIDENTIEL,33.0,75.0,48,66.62,1.388,2.617
6444,32 RUE CAMILLE PELLETAN,2022,33119,Cenon,RESIDENTIEL,33.0,75.0,50,53.738,1.075,2.617
6445,9 RUE COLETTE,2022,33119,Cenon,RESIDENTIEL,33.0,75.0,10,11.168,1.117,2.617
6446,38 RUE DU MARECHAL FOCH,2022,33119,Cenon,RESIDENTIEL,33.0,75.0,22,21.475,0.976,2.617
6447,2 RUE DU MAROC,2022,33119,Cenon,RESIDENTIEL,33.0,75.0,63,18.431,0.293,2.617
6448,22 COURS GAMBETTA,2022,33119,Cenon,RESIDENTIEL,33.0,75.0,15,31.906,2.127,2.617
6449,10 RUE HENRI MATISSE,2022,33119,Cenon,RESIDENTIEL,33.0,75.0,40,71.511,1.788,2.617
6450,15 AVENUE JEAN JAURES,2022,33119,Cenon,RESIDENTIEL,33.0,75.0,29,101.514,3.5,2.617
6451,12 AVENUE JEAN JAURES,2022,33119,Cenon,RESIDENTIEL,33.0,75.0,52,23.114,0.444,2.617
6452,10 AVENUE JEAN JAURES,2022,33119,Cenon,RESIDENTIEL,33.0,75.0,12,51.868,4.322,2.617
6453,14 RUE MARTIN DU GARD,2022,33119,Cenon,RESIDENTIEL,33.0,75.0,19,31.894,1.679,2.617
6454,2 RUE PAUL BERT,2022,33119,Cenon,RESIDENTIEL,33.0,75.0,19,22.037,1.16,2.617
6455,9 RUE PAUL VERLAINE,2022,33119,Cenon,RESIDENTIEL,33.0,75.0,15,32.586,2.172,2.617
6456,7 RUE PAUL VERLAINE,2022,33119,Cenon,RESIDENTIEL,33.0,75.0,18,28.62,1.59,2.617
6457,5 RUE PAUL VERLAINE,2022,33119,Cenon,RESIDENTIEL,33.0,75.0,19,31.014,1.632,2.617
6458,10 RUE PETRUS RUBENS,2022,33119,Cenon,RESIDENTIEL,33.0,75.0,16,29.952,1.872,2.617
6459,3 RUE PIERRE BENOIT,2022,33119,Cenon,RESIDENTIEL,33.0,75.0,15,27.63,1.842,2.617
6460,1 RUE PIERRE BENOIT,2022,33119,Cenon,RESIDENTIEL,33.0,75.0,15,35.264,2.351,2.617
6461,7 RUE RENE BONNAC,2022,33119,Cenon,RESIDENTIEL,33.0,75.0,26,35.727,1.374,2.617
6462,56 AVENUE RENE CASSAGNE,2022,33119,Cenon,RESIDENTIEL,33.0,75.0,44,65.346,1.485,2.617
6463,44 AVENUE RENE CASSAGNE,2022,33119,Cenon,RESIDENTIEL,33.0,75.0,27,17.395,0.644,2.617
6464,140 AVENUE RENE CASSAGNE,2022,33119,Cenon,RESIDENTIEL,33.0,75.0,10,13.982,1.398,2.617
6465,6 RUE ROGER SALENGRO,2022,33119,Cenon,RESIDENTIEL,33.0,75.0,14,17.971,1.284,2.617
6466,17 AVENUE ROGER SCHWOB,2022,33119,Cenon,RESIDENTIEL,33.0,75.0,18,29.766,1.654,2.617
6467,2 RUE SUZANNE TESTAUD,2022,33119,Cenon,RESIDENTIEL,33.0,75.0,16,28.894,1.806,2.617
6468,163 COURS VICTOR HUGO,2022,33119,Cenon,RESIDENTIEL,33.0,75.0,43,70.114,1.631,2.617
6469,106 COURS VICTOR HUGO,2022,33119,Cenon,RESIDENTIEL,33.0,75.0,33,40.295,1.221,2.617
6470,8 BOULEVARD D ERKRATH,2022,95127,Cergy,RESIDENTIEL,95.0,11.0,16,33.746,2.109,3.501
6471,6 BOULEVARD D ERKRATH,2022,95127,Cergy,RESIDENTIEL,95.0,11.0,20,39.06,1.953,3.501
6472,9 RUE DE L AVEN,2022,95127,Cergy,RESIDENTIEL,95.0,11.0,12,26.158,2.18,3.501
6473,28 SQUARE DE L ECHIQUIER,2022,95127,Cergy,RESIDENTIEL,95.0,11.0,14,26.254,1.875,3.501
6474,16 SQUARE DE L ECHIQUIER,2022,95127,Cergy,RESIDENTIEL,95.0,11.0,11,22.993,2.09,3.501
6475,3 AVENUE DE L EMBELLIE,2022,95127,Cergy,RESIDENTIEL,95.0,11.0,16,67.07,4.192,3.501
6476,12 RUE DE L ESPERANCE,2022,95127,Cergy,RESIDENTIEL,95.0,11.0,56,298.633,5.333,3.501
6477,4 BOULEVARD DE L EVASION,2022,95127,Cergy,RESIDENTIEL,95.0,11.0,108,565.484,5.236,3.501
6478,30 BOULEVARD DE L EVASION,2022,95127,Cergy,RESIDENTIEL,95.0,11.0,12,64.947,5.412,3.501
6479,28 BOULEVARD DE L EVASION,2022,95127,Cergy,RESIDENTIEL,95.0,11.0,15,26.468,1.765,3.501
6480,20 BOULEVARD DE L EVASION,2022,95127,Cergy,RESIDENTIEL,95.0,11.0,19,37.198,1.958,3.501
6481,14 BOULEVARD DE L EVASION,2022,95127,Cergy,RESIDENTIEL,95.0,11.0,18,33.026,1.835,3.501
6482,65 BOULEVARD DE L OISE,2022,95127,Cergy,RESIDENTIEL,95.0,11.0,22,31.522,1.433,3.501
6483,8 RUE DE LA BOISSELLERIE,2022,95127,Cergy,RESIDENTIEL,95.0,11.0,14,20.42,1.459,3.501
6484,7 AVENUE DE LA CONSTELLATION,2022,95127,Cergy,RESIDENTIEL,95.0,11.0,68,103.017,1.515,3.501
6485,6 AVENUE DE LA CONSTELLATION,2022,95127,Cergy,RESIDENTIEL,95.0,11.0,11,27.819,2.529,3.501
6486,5 RUE DE LA JUSTICE ORANGE,2022,95127,Cergy,RESIDENTIEL,95.0,11.0,22,37.496,1.704,3.501
6487,4 RUE DE LA JUSTICE ORANGE,2022,95127,Cergy,RESIDENTIEL,95.0,11.0,23,42.961,1.868,3.501
6488,10 RUE DE LA JUSTICE ORANGE,2022,95127,Cergy,RESIDENTIEL,95.0,11.0,33,80.058,2.426,3.501
6489,16 AVENUE DE LA POSTE,2022,95127,Cergy,RESIDENTIEL,95.0,11.0,39,47.448,1.217,3.501
6490,5 RUE DE LA TERMINALE,2022,95127,Cergy,RESIDENTIEL,95.0,11.0,22,114.534,5.206,3.501
6491,8 RUE DE LA VEILLEE,2022,95127,Cergy,RESIDENTIEL,95.0,11.0,15,82.993,5.533,3.501
6492,1 RUE DE LA VEILLEE,2022,95127,Cergy,RESIDENTIEL,95.0,11.0,23,86.984,3.782,3.501
6493,8 RUE DE VILLARCEAUX,2022,95127,Cergy,RESIDENTIEL,95.0,11.0,25,54.042,2.162,3.501
6494,26 PLACE DES 3 CEDRES,2022,95127,Cergy,RESIDENTIEL,95.0,11.0,23,38.56,1.677,3.501
6495,22 PLACE DES 3 CEDRES,2022,95127,Cergy,RESIDENTIEL,95.0,11.0,21,42.754,2.036,3.501
6496,10 AVENUE DES 3 EPIS,2022,95127,Cergy,RESIDENTIEL,95.0,11.0,33,142.174,4.308,3.501
6497,8 RUE DES AUBEVOYS,2022,95127,Cergy,RESIDENTIEL,95.0,11.0,24,33.006,1.375,3.501
6498,6 RUE DES AUBEVOYS,2022,95127,Cergy,RESIDENTIEL,95.0,11.0,26,47.237,1.817,3.501
6499,2 AVENUE DES BEGUINES,2022,95127,Cergy,RESIDENTIEL,95.0,11.0,30,53.634,1.788,3.501
6500,11 RUE DES BRUMES LACTEES,2022,95127,Cergy,RESIDENTIEL,95.0,11.0,14,32.292,2.307,3.501
6501,9 RUE DES CHATEAUX BRULOIR,2022,95127,Cergy,RESIDENTIEL,95.0,11.0,14,25.133,1.795,3.501
6502,11 RUE DES CHATEAUX BRULOIR,2022,95127,Cergy,RESIDENTIEL,95.0,11.0,20,36.239,1.812,3.501
6503,205 RUE DES CHENES BRUNS,2022,95127,Cergy,RESIDENTIEL,95.0,11.0,25,55.24,2.21,3.501
6504,15 PLACE DES COLONNES HUBERT RENAUD,2022,95127,Cergy,RESIDENTIEL,95.0,11.0,15,36.656,2.444,3.501
6505,9 BOULEVARD DES EXPLORATEURS,2022,95127,Cergy,RESIDENTIEL,95.0,11.0,13,29.603,2.277,3.501
6506,3 BOULEVARD DES EXPLORATEURS,2022,95127,Cergy,RESIDENTIEL,95.0,11.0,67,205.806,3.072,3.501
6507,1 RUE DES GALOUBETS,2022,95127,Cergy,RESIDENTIEL,95.0,11.0,18,28.949,1.608,3.501
6508,9 RUE DES HEULINES,2022,95127,Cergy,RESIDENTIEL,95.0,11.0,12,30.542,2.545,3.501
6509,2 RUE DES LINANDES BEIGES,2022,95127,Cergy,RESIDENTIEL,95.0,11.0,11,28.365,2.579,3.501
6510,3 COURS DES MERVEILLES,2022,95127,Cergy,RESIDENTIEL,95.0,11.0,23,51.471,2.238,3.501
6511,15 COURS DES MERVEILLES,2022,95127,Cergy,RESIDENTIEL,95.0,11.0,30,159.038,5.301,3.501
6512,36 RUE DES MOUSSERONS,2022,95127,Cergy,RESIDENTIEL,95.0,11.0,22,44.459,2.021,3.501
6513,2 RUE DES PETITS PRES,2022,95127,Cergy,RESIDENTIEL,95.0,11.0,34,41.759,1.228,3.501
6514,6 RUE DES PLANTS ORANGE,2022,95127,Cergy,RESIDENTIEL,95.0,11.0,42,66.41,1.581,3.501
6515,1 RUE DES PLANTS POURPRES,2022,95127,Cergy,RESIDENTIEL,95.0,11.0,20,47.929,2.396,3.501
6516,3 IMPASSE DES TERRASSES,2022,95127,Cergy,RESIDENTIEL,95.0,11.0,66,155.547,2.357,3.501
6517,3 RUE DES TUILERIES,2022,95127,Cergy,RESIDENTIEL,95.0,11.0,11,48.591,4.417,3.501
6518,8 IMPASSE DU BOCQUETEAU,2022,95127,Cergy,RESIDENTIEL,95.0,11.0,14,27.853,1.99,3.501
6519,1 IMPASSE DU BOCQUETEAU,2022,95127,Cergy,RESIDENTIEL,95.0,11.0,10,24.539,2.454,3.501
6520,60 AVENUE DU BONTEMPS,2022,95127,Cergy,RESIDENTIEL,95.0,11.0,27,150.874,5.588,3.501
6521,2 RUE DU FUTIER,2022,95127,Cergy,RESIDENTIEL,95.0,11.0,15,27.166,1.811,3.501
6522,3 COUR DU GROS CAILLOU,2022,95127,Cergy,RESIDENTIEL,95.0,11.0,16,26.937,1.684,3.501
6523,2 PLACE DU HAUT MONTOIR,2022,95127,Cergy,RESIDENTIEL,95.0,11.0,23,33.557,1.459,3.501
6524,16 RUE DU HAUT MONTOIR,2022,95127,Cergy,RESIDENTIEL,95.0,11.0,13,32.045,2.465,3.501
6525,21 AVENUE DU MARTELET,2022,95127,Cergy,RESIDENTIEL,95.0,11.0,12,31.711,2.643,3.501
6526,4 RUE DU MOUTIER,2022,95127,Cergy,RESIDENTIEL,95.0,11.0,34,48.891,1.438,3.501
6527,27 AVENUE DU NORD,2022,95127,Cergy,RESIDENTIEL,95.0,11.0,22,45.981,2.09,3.501
6528,2 RUE DU PAYS DE FRANCE,2022,95127,Cergy,RESIDENTIEL,95.0,11.0,12,25.409,2.117,3.501
6529,5 AVENUE DU PONCEAU,2022,95127,Cergy,RESIDENTIEL,95.0,11.0,23,38.71,1.683,3.501
6530,1 AVENUE DU PONCEAU,2022,95127,Cergy,RESIDENTIEL,95.0,11.0,51,72.406,1.42,3.501
6531,4 RUE DU PONCEAU,2022,95127,Cergy,RESIDENTIEL,95.0,11.0,22,37.92,1.724,3.501
6532,2 RUE DU PONCEAU,2022,95127,Cergy,RESIDENTIEL,95.0,11.0,21,33.136,1.578,3.501
6533,14 RUE DU PONCEAU,2022,95127,Cergy,RESIDENTIEL,95.0,11.0,24,35.546,1.481,3.501
6534,20 RUE DU PRIEURE,2022,95127,Cergy,RESIDENTIEL,95.0,11.0,11,61.91,5.628,3.501
6535,10 RUE DU PRIEURE,2022,95127,Cergy,RESIDENTIEL,95.0,11.0,11,63.105,5.737,3.501
6536,3 CHEMIN DUPUIS VERT,2022,95127,Cergy,RESIDENTIEL,95.0,11.0,10,13.214,1.321,3.501
6537,24 CHEMIN DUPUIS VERT,2022,95127,Cergy,RESIDENTIEL,95.0,11.0,21,36.439,1.735,3.501
6538,20 CHEMIN DUPUIS VERT,2022,95127,Cergy,RESIDENTIEL,95.0,11.0,22,27.073,1.231,3.501
6539,4 RUE FRANCOIS VILLON,2022,95127,Cergy,RESIDENTIEL,95.0,11.0,23,137.497,5.978,3.501
6540,3 RUE FRANCOIS VILLON,2022,95127,Cergy,RESIDENTIEL,95.0,11.0,23,139.523,6.066,3.501
6541,1 RUE FRANCOIS VILLON,2022,95127,Cergy,RESIDENTIEL,95.0,11.0,23,125.247,5.446,3.501
6542,24 AVENUE JEAN BART,2022,95127,Cergy,RESIDENTIEL,95.0,11.0,14,77.684,5.549,3.501
6543,3 LA JUSTICE BRUNE,2022,95127,Cergy,RESIDENTIEL,95.0,11.0,23,33.165,1.442,3.501
6544,2 LA JUSTICE BRUNE,2022,95127,Cergy,RESIDENTIEL,95.0,11.0,37,63.351,1.712,3.501
6545,304 LES CHENES VERTS,2022,95127,Cergy,RESIDENTIEL,95.0,11.0,36,78.763,2.188,3.501
6546,4 LES LARRIS MAUVES,2022,95127,Cergy,RESIDENTIEL,95.0,11.0,15,21.964,1.464,3.501
6547,10 LES LINANDES ORANGE,2022,95127,Cergy,RESIDENTIEL,95.0,11.0,11,21.395,1.945,3.501
6548,5 LES LINANDES POURPRES,2022,95127,Cergy,RESIDENTIEL,95.0,11.0,25,52.814,2.113,3.501
6549,3 LES LINANDES POURPRES,2022,95127,Cergy,RESIDENTIEL,95.0,11.0,12,25.627,2.136,3.501
6550,3 LES MARADAS MAUVES,2022,95127,Cergy,RESIDENTIEL,95.0,11.0,11,23.152,2.105,3.501
6551,2 LES MARADAS ORANGE,2022,95127,Cergy,RESIDENTIEL,95.0,11.0,11,24.065,2.188,3.501
6552,7 LES TOULEUSES POURPRES,2022,95127,Cergy,RESIDENTIEL,95.0,11.0,17,44.302,2.606,3.501
6553,18 LES TOULEUSES POURPRES,2022,95127,Cergy,RESIDENTIEL,95.0,11.0,19,41.518,2.185,3.501
6554,4 RUE PASSE PARTOUT,2022,95127,Cergy,RESIDENTIEL,95.0,11.0,27,49.648,1.839,3.501
6555,13 RUE PASSE PARTOUT,2022,95127,Cergy,RESIDENTIEL,95.0,11.0,37,55.574,1.502,3.501
6556,28 RUE SULLY,2022,95127,Cergy,RESIDENTIEL,95.0,11.0,14,59.98,4.284,3.501
6557,6 ALLEE DES OUCHES,2022,61077,Cerisé,RESIDENTIEL,61.0,28.0,10,58.558,5.856,5.262
6558,5 RUE BLAISE PASCAL,2022,68063,Cernay,RESIDENTIEL,68.0,44.0,14,82.997,5.928,3.609
6559,1 RUE DE LA RESISTANCE,2022,68063,Cernay,RESIDENTIEL,68.0,44.0,10,17.479,1.748,3.609
6560,3 RUE DES COMMANDOS,2022,68063,Cernay,RESIDENTIEL,68.0,44.0,10,20.138,2.014,3.609
6561,18 RUE DES MOULINS,2022,68063,Cernay,RESIDENTIEL,68.0,44.0,10,26.968,2.697,3.609
6562,2 RUE DU 8 MAI,2022,68063,Cernay,RESIDENTIEL,68.0,44.0,10,21.414,2.141,3.609
6563,7 AVENUE MONTAIGNE,2022,68063,Cernay,RESIDENTIEL,68.0,44.0,14,85.085,6.077,3.609
6564,5 RUE PIERRE ET MARIE CURIE,2022,68063,Cernay,RESIDENTIEL,68.0,44.0,16,24.539,1.534,3.609
6565,30 RUE PIERRE ET MARIE CURIE,2022,68063,Cernay,RESIDENTIEL,68.0,44.0,12,14.703,1.225,3.609
6566,3 RUE PIERRE ET MARIE CURIE,2022,68063,Cernay,RESIDENTIEL,68.0,44.0,11,20.605,1.873,3.609
6567,13 ROUTE DE LYON,2022,38064,Cessieu,RESIDENTIEL,38.0,84.0,11,80.204,7.291,6.441
6568,4 AVENUE CHARLES MONIER,2022,77067,Cesson,RESIDENTIEL,77.0,11.0,29,50.965,1.757,3.903
6569,36 AVENUE CHARLES MONIER,2022,77067,Cesson,RESIDENTIEL,77.0,11.0,11,48.255,4.387,3.903
6570,19 RUE DE PARIS,2022,77067,Cesson,RESIDENTIEL,77.0,11.0,29,134.08,4.623,3.903
6571,15 B RUE DE PARIS,2022,77067,Cesson,RESIDENTIEL,77.0,11.0,20,23.544,1.177,3.903
6572,35 RUE DU GROS CAILLOU,2022,77067,Cesson,RESIDENTIEL,77.0,11.0,47,74.615,1.588,3.903
6573,3 RUE D IRLANDE,2022,35051,Cesson-Sévigné,RESIDENTIEL,35.0,53.0,39,48.15,1.235,4.29
6574,1 RUE D IRLANDE,2022,35051,Cesson-Sévigné,RESIDENTIEL,35.0,53.0,34,41.187,1.211,4.29
6575,175 RUE DE BELLE EPINE,2022,35051,Cesson-Sévigné,RESIDENTIEL,35.0,53.0,48,121.505,2.531,4.29
6576,7 MAIL DE BOURGCHEVREUIL,2022,35051,Cesson-Sévigné,RESIDENTIEL,35.0,53.0,11,0.751,0.068,4.29
6577,10 RUE DE LA CHALOTAIS,2022,35051,Cesson-Sévigné,RESIDENTIEL,35.0,53.0,61,92.27,1.513,4.29
6578,1 ALLEE DE LA CROIX NOBLET,2022,35051,Cesson-Sévigné,RESIDENTIEL,35.0,53.0,18,48.574,2.699,4.29
6579,8 RUE DE LA DOENNA,2022,35051,Cesson-Sévigné,RESIDENTIEL,35.0,53.0,52,131.102,2.521,4.29
6580,4 RUE DE LA DOENNA,2022,35051,Cesson-Sévigné,RESIDENTIEL,35.0,53.0,31,63.826,2.059,4.29
6581,10 RUE DE LA LANDE BOUHARD,2022,35051,Cesson-Sévigné,RESIDENTIEL,35.0,53.0,10,25.162,2.516,4.29
6582,8 RUE DE LA RIVIERE,2022,35051,Cesson-Sévigné,RESIDENTIEL,35.0,53.0,21,20.016,0.953,4.29
6583,6 RUE DE LA RIVIERE,2022,35051,Cesson-Sévigné,RESIDENTIEL,35.0,53.0,36,143.974,3.999,4.29
6584,3 RUE DE LA RIVIERE,2022,35051,Cesson-Sévigné,RESIDENTIEL,35.0,53.0,31,72.362,2.334,4.29
6585,2 RUE DE LA RIVIERE,2022,35051,Cesson-Sévigné,RESIDENTIEL,35.0,53.0,23,44.218,1.923,4.29
6586,17 RUE DE LA VILLA ROMAINE,2022,35051,Cesson-Sévigné,RESIDENTIEL,35.0,53.0,16,10.056,0.629,4.29
6587,6 RUE DE RENNES,2022,35051,Cesson-Sévigné,RESIDENTIEL,35.0,53.0,10,29.701,2.97,4.29
6588,57 RUE DE RENNES,2022,35051,Cesson-Sévigné,RESIDENTIEL,35.0,53.0,34,55.363,1.628,4.29
6589,47 RUE DE RENNES,2022,35051,Cesson-Sévigné,RESIDENTIEL,35.0,53.0,14,9.163,0.655,4.29
6590,5 RUE DES MYOSOTIS,2022,35051,Cesson-Sévigné,RESIDENTIEL,35.0,53.0,32,71.375,2.23,4.29
6591,8 RUE DES SAULES,2022,35051,Cesson-Sévigné,RESIDENTIEL,35.0,53.0,14,48.715,3.48,4.29
6592,5 RUE DES TUSSEAUX,2022,35051,Cesson-Sévigné,RESIDENTIEL,35.0,53.0,24,26.767,1.115,4.29
6593,25 RUE DU CHAMP DU MOULIN,2022,35051,Cesson-Sévigné,RESIDENTIEL,35.0,53.0,15,28.974,1.932,4.29
6594,46 RUE DU CLOS SEVIGNE,2022,35051,Cesson-Sévigné,RESIDENTIEL,35.0,53.0,19,58.556,3.082,4.29
6595,3 ALLEE DU GUADEL,2022,35051,Cesson-Sévigné,RESIDENTIEL,35.0,53.0,19,29.275,1.541,4.29
6596,3 RUE DU HAUT GRIPPE,2022,35051,Cesson-Sévigné,RESIDENTIEL,35.0,53.0,40,45.405,1.135,4.29
6597,15 RUE DU HAUT GRIPPE,2022,35051,Cesson-Sévigné,RESIDENTIEL,35.0,53.0,43,55.869,1.299,4.29
6598,3 RUE DU LIN,2022,35051,Cesson-Sévigné,RESIDENTIEL,35.0,53.0,31,51.647,1.666,4.29
6599,2 RUE DU LIN,2022,35051,Cesson-Sévigné,RESIDENTIEL,35.0,53.0,21,25.189,1.199,4.29
6600,12 RUE DU PETIT MARAIS,2022,35051,Cesson-Sévigné,RESIDENTIEL,35.0,53.0,11,23.345,2.122,4.29
6601,7 RUE LANDE D ABAS,2022,35051,Cesson-Sévigné,RESIDENTIEL,35.0,53.0,13,78.27,6.021,4.29
6602,6 RUE SAINT MARTIN,2022,35051,Cesson-Sévigné,RESIDENTIEL,35.0,53.0,15,32.557,2.17,4.29
6603,64 CHEMIN DE DESSOUS LES MURS,2022,1071,Cessy,RESIDENTIEL,1.0,84.0,47,86.347,1.837,5.784
6604,97 ROUTE DE GENEVE,2022,1071,Cessy,RESIDENTIEL,1.0,84.0,38,107.596,2.831,5.784
6605,87 ROUTE DE GENEVE,2022,1071,Cessy,RESIDENTIEL,1.0,84.0,19,67.91,3.574,5.784
6606,600 L RUE DE LA MAIRIE,2022,1071,Cessy,RESIDENTIEL,1.0,84.0,17,29.104,1.712,5.784
6607,6 CHEMIN DU HAMEAU DE GALANT,2022,33122,Cestas,RESIDENTIEL,33.0,75.0,17,4.419,0.26,5.875
6608,4 B CHEMIN DU PONT DE L EAU BOURDE,2022,33122,Cestas,RESIDENTIEL,33.0,75.0,19,81.04,4.265,5.875
6609,22 AVENUE MARC NOUAUX,2022,33122,Cestas,RESIDENTIEL,33.0,75.0,13,55.513,4.27,5.875
6610,21 CHEMIN DE LA CHRISTINIERE,2022,69228,Chabanière,RESIDENTIEL,69.0,84.0,12,45.7,3.808,5.972
6611,5 BOULEVARD PASTEUR,2022,89068,Chablis,RESIDENTIEL,89.0,27.0,14,39.979,2.856,5.723
6612,9 AVENUE PIERRE ET MARIE CURIE,2022,43046,Chadrac,RESIDENTIEL,43.0,84.0,16,23.763,1.485,3.734
6613,3 RUE ROYALE,2022,25110,Chaffois,RESIDENTIEL,25.0,27.0,11,68.358,6.214,5.423
6614,8 RUE DE BEAUNE,2022,71073,Chagny,RESIDENTIEL,71.0,27.0,17,40.529,2.384,4.011
6615,27 RUE DE LA POSTE,2022,71073,Chagny,RESIDENTIEL,71.0,27.0,10,27.012,2.701,4.011
6616,8 RUE DE LETCHWORTH,2022,71073,Chagny,RESIDENTIEL,71.0,27.0,10,29.586,2.959,4.011
6617,1 ROUTE DE REMIGNY,2022,71073,Chagny,RESIDENTIEL,71.0,27.0,10,18.083,1.808,4.011
6618,9 RUE DE WISSEN,2022,71073,Chagny,RESIDENTIEL,71.0,27.0,29,184.963,6.378,4.011
6619,4 RUE DES ANCIENS D ALGERIE,2022,71073,Chagny,RESIDENTIEL,71.0,27.0,10,15.607,1.561,4.011
6620,2 RUE DES ANCIENS D ALGERIE,2022,71073,Chagny,RESIDENTIEL,71.0,27.0,10,19.631,1.963,4.011
6621,10 RUE DU 11 NOVEMBRE 1918,2022,71073,Chagny,RESIDENTIEL,71.0,27.0,11,42.333,3.848,4.011
6622,18 RUE DE LA FROMAGERIE,2022,77069,Chailly-en-Bière,RESIDENTIEL,77.0,11.0,10,50.107,5.011,5.967
6623,15 RUE DE L EGLISE,2022,1074,Chalamont,RESIDENTIEL,1.0,84.0,15,21.583,1.439,5.362
6624,23 RUE CHARLES VAILLANT,2022,77075,Chalifert,RESIDENTIEL,77.0,11.0,19,66.515,3.501,6.97
6625,3 PLACE DES TRICOTERIES,2022,54111,Chaligny,RESIDENTIEL,54.0,44.0,22,39.514,1.796,4.411
6626,3 RUE DE LA REDOUTE,2022,85047,Challans,RESIDENTIEL,85.0,52.0,22,48.178,2.19,4.809
6627,26 RUE DE NANTES,2022,85047,Challans,RESIDENTIEL,85.0,52.0,16,20.614,1.288,4.809
