Année;Code IRIS;Nom IRIS;Numéro de voie;Indice de répétition;Type de voie;Libellé de voie;Code Commune;Nom Commune;Segment de client;Nombre de logements;Consommation annuelle totale de l'adresse (MWh);Consommation annuelle moyenne par logement de l'adresse (MWh);Consommation annuelle moyenne de la commune (MWh);Adresse;Code EPCI;Code Département;Code Région;Tri des adresses
2021;763510304;Côté Ouest Ormeaux-Funiculaire;235.0;B;RUE;FELIX FAURE;76351;Le Havre;RESIDENTIEL;10;6.406;0.641;3.024;235 B RUE FELIX FAURE;200084952.0;76.0;28.0;142815
2021;763510901;Arcole Brindeau-Amiral Mouchez;66.0;;RUE;FERRER;76351;Le Havre;RESIDENTIEL;18;36.015;2.001;3.024;66 RUE FERRER;200084952.0;76.0;28.0;142818
2021;763510902;Arcole Brindeau-Humbert;41.0;;RUE;FERRER;76351;Le Havre;RESIDENTIEL;10;19.118;1.912;3.024;41 RUE FERRER;200084952.0;76.0;28.0;142827
2021;763510902;Arcole Brindeau-Humbert;39.0;;RUE;FERRER;76351;Le Havre;RESIDENTIEL;10;18.171;1.817;3.024;39 RUE FERRER;200084952.0;76.0;28.0;142828
2021;763510902;Arcole Brindeau-Humbert;35.0;;RUE;FERRER;76351;Le Havre;RESIDENTIEL;10;16.469;1.647;3.024;35 RUE FERRER;200084952.0;76.0;28.0;142830
2021;763510901;Arcole Brindeau-Amiral Mouchez;16.0;;RUE;FERRER;76351;Le Havre;RESIDENTIEL;10;19.032;1.903;3.024;16 RUE FERRER;200084952.0;76.0;28.0;142832
2021;763511001;Eure;8.0;;PLACE;FLORENCE ARTHAUD;76351;Le Havre;RESIDENTIEL;25;40.082;1.603;3.024;8 PLACE FLORENCE ARTHAUD;200084952.0;76.0;28.0;142836
2021;763510107;Centre Ville-Saint-Joseph;64.0;;AVENUE;FOCH;76351;Le Havre;RESIDENTIEL;20;26.219;1.311;3.024;64 AVENUE FOCH;200084952.0;76.0;28.0;142858
2021;763510107;Centre Ville-Saint-Joseph;52.0;;AVENUE;FOCH;76351;Le Havre;RESIDENTIEL;16;27.843;1.74;3.024;52 AVENUE FOCH;200084952.0;76.0;28.0;142864
2021;763510106;Centre Ville-Saint-Roch;27.0;;AVENUE;FOCH;76351;Le Havre;RESIDENTIEL;10;19.713;1.971;3.024;27 AVENUE FOCH;200084952.0;76.0;28.0;142880
2021;763510106;Centre Ville-Saint-Roch;19.0;;AVENUE;FOCH;76351;Le Havre;RESIDENTIEL;11;18.153;1.65;3.024;19 AVENUE FOCH;200084952.0;76.0;28.0;142884
2021;763510106;Centre Ville-Saint-Roch;15.0;;AVENUE;FOCH;76351;Le Havre;RESIDENTIEL;26;45.975;1.768;3.024;15 AVENUE FOCH;200084952.0;76.0;28.0;142886
2021;763510106;Centre Ville-Saint-Roch;117.0;;AVENUE;FOCH;76351;Le Havre;RESIDENTIEL;20;37.314;1.866;3.024;117 AVENUE FOCH;200084952.0;76.0;28.0;142887
2021;763510106;Centre Ville-Saint-Roch;101.0;;AVENUE;FOCH;76351;Le Havre;RESIDENTIEL;14;28.792;2.057;3.024;101 AVENUE FOCH;200084952.0;76.0;28.0;142889
2021;763512205;Mont Gaillard Coulée Verte;9.0;;RUE;FRANCIS CARCO;76351;Le Havre;RESIDENTIEL;15;35.534;2.369;3.024;9 RUE FRANCIS CARCO;200084952.0;76.0;28.0;142898
2021;763512205;Mont Gaillard Coulée Verte;41.0;;RUE;FRANCIS CARCO;76351;Le Havre;RESIDENTIEL;14;33.735;2.41;3.024;41 RUE FRANCIS CARCO;200084952.0;76.0;28.0;142902
2021;763510103;Centre Ville-Porte Océane;94.0;;BOULEVARD;FRANCOIS 1ER;76351;Le Havre;RESIDENTIEL;21;25.139;1.197;3.024;94 BOULEVARD FRANCOIS 1ER;200084952.0;76.0;28.0;142908
2021;763510102;Centre Ville-Le Perrey;75.0;;BOULEVARD;FRANCOIS 1ER;76351;Le Havre;RESIDENTIEL;10;26.889;2.689;3.024;75 BOULEVARD FRANCOIS 1ER;200084952.0;76.0;28.0;142911
2021;763510102;Centre Ville-Le Perrey;71.0;;BOULEVARD;FRANCOIS 1ER;76351;Le Havre;RESIDENTIEL;10;32.591;3.259;3.024;71 BOULEVARD FRANCOIS 1ER;200084952.0;76.0;28.0;142912
2021;763510103;Centre Ville-Porte Océane;44.0;;BOULEVARD;FRANCOIS 1ER;76351;Le Havre;RESIDENTIEL;23;24.221;1.053;3.024;44 BOULEVARD FRANCOIS 1ER;200084952.0;76.0;28.0;142921
2021;763510103;Centre Ville-Porte Océane;42.0;;BOULEVARD;FRANCOIS 1ER;76351;Le Havre;RESIDENTIEL;20;28.713;1.436;3.024;42 BOULEVARD FRANCOIS 1ER;200084952.0;76.0;28.0;142922
2021;763510103;Centre Ville-Porte Océane;14.0;;BOULEVARD;FRANCOIS 1ER;76351;Le Havre;RESIDENTIEL;14;15.396;1.1;3.024;14 BOULEVARD FRANCOIS 1ER;200084952.0;76.0;28.0;142942
2021;763510802;Sainte-Marie Saint-Léon-Massillon;65.0;;RUE;FRANCOIS MAZELINE;76351;Le Havre;RESIDENTIEL;20;36.83;1.842;3.024;65 RUE FRANCOIS MAZELINE;200084952.0;76.0;28.0;142956
2021;763510402;Anatole France Danton-Gabriel Péri;48.0;;RUE;FRANKLIN;76351;Le Havre;RESIDENTIEL;10;15.448;1.545;3.024;48 RUE FRANKLIN;200084952.0;76.0;28.0;142962
2021;763510402;Anatole France Danton-Gabriel Péri;28.0;;RUE;FRANKLIN;76351;Le Havre;RESIDENTIEL;16;44.263;2.766;3.024;28 RUE FRANKLIN;200084952.0;76.0;28.0;142965
2021;763510402;Anatole France Danton-Gabriel Péri;25.0;;RUE;FRANKLIN;76351;Le Havre;RESIDENTIEL;10;53.634;5.363;3.024;25 RUE FRANKLIN;200084952.0;76.0;28.0;142966
2021;763510102;Centre Ville-Le Perrey;35.0;;RUE;FREDERIC SAUVAGE;76351;Le Havre;RESIDENTIEL;15;26.089;1.739;3.024;35 RUE FREDERIC SAUVAGE;200084952.0;76.0;28.0;142975
2021;763510105;Centre Ville-Port de Plaisance;36.0;;RUE;FREDERICK LEMAITRE;76351;Le Havre;RESIDENTIEL;12;11.422;0.952;3.024;36 RUE FREDERICK LEMAITRE;200084952.0;76.0;28.0;142985
2021;763510105;Centre Ville-Port de Plaisance;14.0;;RUE;FREDERICK LEMAITRE;76351;Le Havre;RESIDENTIEL;20;28.79;1.44;3.024;14 RUE FREDERICK LEMAITRE;200084952.0;76.0;28.0;142992
2021;763511402;Bois de Bléville Porte de la Forêt;60.0;;ALLEE;FREYCINET;76351;Le Havre;RESIDENTIEL;21;64.509;3.072;3.024;60 ALLEE FREYCINET;200084952.0;76.0;28.0;142997
2021;763511402;Bois de Bléville Porte de la Forêt;40.0;;ALLEE;FREYCINET;76351;Le Havre;RESIDENTIEL;29;69.791;2.407;3.024;40 ALLEE FREYCINET;200084952.0;76.0;28.0;142998
2021;763510402;Anatole France Danton-Gabriel Péri;58.0;;RUE;GABRIEL PERI;76351;Le Havre;RESIDENTIEL;12;35.006;2.917;3.024;58 RUE GABRIEL PERI;200084952.0;76.0;28.0;143008
2021;763510402;Anatole France Danton-Gabriel Péri;45.0;;RUE;GABRIEL PERI;76351;Le Havre;RESIDENTIEL;25;61.662;2.466;3.024;45 RUE GABRIEL PERI;200084952.0;76.0;28.0;143010
2021;763510108;Centre Ville-Bourse;149.0;;QUAI;GEORGE V;76351;Le Havre;RESIDENTIEL;19;62.125;3.27;3.024;149 QUAI GEORGE V;200084952.0;76.0;28.0;143027
2021;763510101;Centre Ville-Saint-Michel;8.0;;RUE;GEORGES BRAQUE;76351;Le Havre;RESIDENTIEL;15;100.841;6.723;3.024;8 RUE GEORGES BRAQUE;200084952.0;76.0;28.0;143038
2021;763512202;Mont Gaillard Centre;9.0;;RUE;GEORGES BRASSENS;76351;Le Havre;RESIDENTIEL;41;47.969;1.17;3.024;9 RUE GEORGES BRASSENS;200084952.0;76.0;28.0;143043
2021;763512202;Mont Gaillard Centre;20.0;;RUE;GEORGES BRASSENS;76351;Le Havre;RESIDENTIEL;38;83.167;2.189;3.024;20 RUE GEORGES BRASSENS;200084952.0;76.0;28.0;143045
2021;763512309;Caucriauville Gérard Philipe;6.0;;ALLEE;GEORGES POLITZER;76351;Le Havre;RESIDENTIEL;20;45.772;2.289;3.024;6 ALLEE GEORGES POLITZER;200084952.0;76.0;28.0;143063
2021;763511201;Bléville sous Bretonne;23.0;;RUE;GERARD LAUTIER;76351;Le Havre;RESIDENTIEL;48;105.125;2.19;3.024;23 RUE GERARD LAUTIER;200084952.0;76.0;28.0;143064
2021;763512309;Caucriauville Gérard Philipe;3.0;;AVENUE;GERARD PHILIPE;76351;Le Havre;RESIDENTIEL;10;22.25;2.225;3.024;3 AVENUE GERARD PHILIPE;200084952.0;76.0;28.0;143072
2021;763512309;Caucriauville Gérard Philipe;111.0;;AVENUE;GERARD PHILIPE;76351;Le Havre;RESIDENTIEL;10;14.966;1.497;3.024;111 AVENUE GERARD PHILIPE;200084952.0;76.0;28.0;143078
2021;763512309;Caucriauville Gérard Philipe;109.0;;AVENUE;GERARD PHILIPE;76351;Le Havre;RESIDENTIEL;10;22.594;2.259;3.024;109 AVENUE GERARD PHILIPE;200084952.0;76.0;28.0;143080
2021;763510302;Côté Ouest Ormeaux-Hôpital;37.0;;RUE;GUILLAUME LE CONQUERANT;76351;Le Havre;RESIDENTIEL;15;26.569;1.771;3.024;37 RUE GUILLAUME LE CONQUERANT;200084952.0;76.0;28.0;143085
2021;763510302;Côté Ouest Ormeaux-Hôpital;79.0;;RUE;GUSTAVE FLAUBERT;76351;Le Havre;RESIDENTIEL;10;18.745;1.875;3.024;79 RUE GUSTAVE FLAUBERT;200084952.0;76.0;28.0;143104
2021;763510302;Côté Ouest Ormeaux-Hôpital;36.0;;RUE;GUSTAVE FLAUBERT;76351;Le Havre;RESIDENTIEL;10;22.672;2.267;3.024;36 RUE GUSTAVE FLAUBERT;200084952.0;76.0;28.0;143108
2021;763510104;Centre Ville-Saint-François Notre-Dame;43.0;;RUE;GUSTAVE LENNIER;76351;Le Havre;RESIDENTIEL;16;21.423;1.339;3.024;43 RUE GUSTAVE LENNIER;200084952.0;76.0;28.0;143114
2021;763510801;Sainte-Marie Saint-Léon-Église;96.0;;RUE;HELENE;76351;Le Havre;RESIDENTIEL;10;47.235;4.724;3.024;96 RUE HELENE;200084952.0;76.0;28.0;143122
2021;763510801;Sainte-Marie Saint-Léon-Église;108.0;;RUE;HELENE;76351;Le Havre;RESIDENTIEL;11;60.736;5.521;3.024;108 RUE HELENE;200084952.0;76.0;28.0;143128
2021;763510701;Côté Est Soquence Rond-Point-Observatoire;25.0;;RUE;HELENE BOUCHER;76351;Le Havre;RESIDENTIEL;24;47.437;1.977;3.024;25 RUE HELENE BOUCHER;200084952.0;76.0;28.0;143129
2021;763510701;Côté Est Soquence Rond-Point-Observatoire;19.0;;RUE;HELENE BOUCHER;76351;Le Havre;RESIDENTIEL;30;60.97;2.032;3.024;19 RUE HELENE BOUCHER;200084952.0;76.0;28.0;143131
2021;763511301;Mare Rouge Châteaudun;44.0;;RUE;HENRI CAYEUX;76351;Le Havre;RESIDENTIEL;10;15.705;1.571;3.024;44 RUE HENRI CAYEUX;200084952.0;76.0;28.0;143141
2021;763511101;Points Cardinaux Théophile Gautier;24.0;;ALLEE;HENRI VAUSSARD;76351;Le Havre;RESIDENTIEL;20;38.231;1.912;3.024;24 ALLEE HENRI VAUSSARD;200084952.0;76.0;28.0;143161
2021;763512202;Mont Gaillard Centre;13.0;;RUE;HENRI WALLON;76351;Le Havre;RESIDENTIEL;28;50.868;1.817;3.024;13 RUE HENRI WALLON;200084952.0;76.0;28.0;143173
2021;763510101;Centre Ville-Saint-Michel;8.0;;RUE;HENRY GENESTAL;76351;Le Havre;RESIDENTIEL;10;19.383;1.938;3.024;8 RUE HENRY GENESTAL;200084952.0;76.0;28.0;143175
2021;763510101;Centre Ville-Saint-Michel;35.0;;RUE;HENRY GENESTAL;76351;Le Havre;RESIDENTIEL;16;49.512;3.094;3.024;35 RUE HENRY GENESTAL;200084952.0;76.0;28.0;143179
2021;763510801;Sainte-Marie Saint-Léon-Église;42.0;;RUE;HILAIRE COLOMBEL;76351;Le Havre;RESIDENTIEL;10;25.802;2.58;3.024;42 RUE HILAIRE COLOMBEL;200084952.0;76.0;28.0;143196
2021;763510803;Sainte-Marie Saint-Léon-Université;22.0;;RUE;HILAIRE COLOMBEL;76351;Le Havre;RESIDENTIEL;33;50.384;1.527;3.024;22 RUE HILAIRE COLOMBEL;200084952.0;76.0;28.0;143197
2021;763510501;Sanvic-Châteaux d'Eau;5.0;;RUE;HIPPOLYTE FENOUX;76351;Le Havre;RESIDENTIEL;15;29.044;1.936;3.024;5 RUE HIPPOLYTE FENOUX;200084952.0;76.0;28.0;143200
2021;763511601;Sainte-Cécile Église;58.0;;RUE;HOIZEY;76351;Le Havre;RESIDENTIEL;14;38.608;2.758;3.024;58 RUE HOIZEY;200084952.0;76.0;28.0;143204
2021;763512201;Mont Gaillard Capuchet;328.0;;RUE;IRENE JOLIOT CURIE;76351;Le Havre;RESIDENTIEL;10;15.743;1.574;3.024;328 RUE IRENE JOLIOT CURIE;200084952.0;76.0;28.0;143210
2021;763512201;Mont Gaillard Capuchet;318.0;;RUE;IRENE JOLIOT CURIE;76351;Le Havre;RESIDENTIEL;88;408.111;4.638;3.024;318 RUE IRENE JOLIOT CURIE;200084952.0;76.0;28.0;143211
2021;763512202;Mont Gaillard Centre;13.0;;RUE;JACQUES BREL;76351;Le Havre;RESIDENTIEL;28;54.519;1.947;3.024;13 RUE JACQUES BREL;200084952.0;76.0;28.0;143215
2021;763511203;Bléville Mairie;21.0;;RUE;JACQUES CARTIER;76351;Le Havre;RESIDENTIEL;10;14.784;1.478;3.024;21 RUE JACQUES CARTIER;200084952.0;76.0;28.0;143225
2021;763511203;Bléville Mairie;15.0;;RUE;JACQUES CARTIER;76351;Le Havre;RESIDENTIEL;10;18.526;1.853;3.024;15 RUE JACQUES CARTIER;200084952.0;76.0;28.0;143228
2021;763511001;Eure;5.0;;RUE;JEAN CAURRET;76351;Le Havre;RESIDENTIEL;10;15.293;1.529;3.024;5 RUE JEAN CAURRET;200084952.0;76.0;28.0;143253
2021;763510801;Sainte-Marie Saint-Léon-Église;69.0;;RUE;JEAN JACQUES ROUSSEAU;76351;Le Havre;RESIDENTIEL;10;40.997;4.1;3.024;69 RUE JEAN JACQUES ROUSSEAU;200084952.0;76.0;28.0;143274
2021;763511804;Graville Stade;349.0;;AVENUE;JEAN JAURES;76351;Le Havre;RESIDENTIEL;10;14.308;1.431;3.024;349 AVENUE JEAN JAURES;200084952.0;76.0;28.0;143284
2021;763511803;Graville Mairie;173.0;;AVENUE;JEAN JAURES;76351;Le Havre;RESIDENTIEL;10;18.512;1.851;3.024;173 AVENUE JEAN JAURES;200084952.0;76.0;28.0;143295
2021;763511803;Graville Mairie;169.0;;AVENUE;JEAN JAURES;76351;Le Havre;RESIDENTIEL;10;22.19;2.219;3.024;169 AVENUE JEAN JAURES;200084952.0;76.0;28.0;143296
2021;763511803;Graville Mairie;165.0;;AVENUE;JEAN JAURES;76351;Le Havre;RESIDENTIEL;10;16.002;1.6;3.024;165 AVENUE JEAN JAURES;200084952.0;76.0;28.0;143297
2021;763511802;Graville Gare;139.0;;AVENUE;JEAN JAURES;76351;Le Havre;RESIDENTIEL;10;11.27;1.127;3.024;139 AVENUE JEAN JAURES;200084952.0;76.0;28.0;143301
2021;763510801;Sainte-Marie Saint-Léon-Église;6.0;;PLACE;JEAN LE BROZEC;76351;Le Havre;RESIDENTIEL;12;6.501;0.542;3.024;6 PLACE JEAN LE BROZEC;200084952.0;76.0;28.0;143302
2021;763510104;Centre Ville-Saint-François Notre-Dame;26.0;;RUE;JEAN MACE;76351;Le Havre;RESIDENTIEL;13;13.147;1.011;3.024;26 RUE JEAN MACE;200084952.0;76.0;28.0;143314
2021;763511803;Graville Mairie;4.0;;PLACE;JEAN MARIDOR;76351;Le Havre;RESIDENTIEL;24;62.136;2.589;3.024;4 PLACE JEAN MARIDOR;200084952.0;76.0;28.0;143316
2021;763512309;Caucriauville Gérard Philipe;5.0;;ALLEE;JEAN VILAR;76351;Le Havre;RESIDENTIEL;10;17.576;1.758;3.024;5 ALLEE JEAN VILAR;200084952.0;76.0;28.0;143330
2021;763511101;Points Cardinaux Théophile Gautier;47.0;;RUE;JULES BOURGOGNE;76351;Le Havre;RESIDENTIEL;16;29.252;1.828;3.024;47 RUE JULES BOURGOGNE;200084952.0;76.0;28.0;143366
2021;763511101;Points Cardinaux Théophile Gautier;37.0;;RUE;JULES BOURGOGNE;76351;Le Havre;RESIDENTIEL;17;29.73;1.749;3.024;37 RUE JULES BOURGOGNE;200084952.0;76.0;28.0;143369
2021;763510602;Tourneville-Haut Graville;50.0;;RUE;JULES FAVRE;76351;Le Havre;RESIDENTIEL;10;12.935;1.293;3.024;50 RUE JULES FAVRE;200084952.0;76.0;28.0;143374
2021;763510404;Anatole France Danton-Douanes;93.0;;RUE;JULES LECESNE;76351;Le Havre;RESIDENTIEL;15;28.629;1.909;3.024;93 RUE JULES LECESNE;200084952.0;76.0;28.0;143386
2021;763510108;Centre Ville-Bourse;48.0;;RUE;JULES LECESNE;76351;Le Havre;RESIDENTIEL;25;35.237;1.409;3.024;48 RUE JULES LECESNE;200084952.0;76.0;28.0;143393
2021;763510404;Anatole France Danton-Douanes;127.0;;RUE;JULES LECESNE;76351;Le Havre;RESIDENTIEL;21;40.451;1.926;3.024;127 RUE JULES LECESNE;200084952.0;76.0;28.0;143398
2021;763510108;Centre Ville-Bourse;77.0;;RUE;JULES SIEGFRIED;76351;Le Havre;RESIDENTIEL;15;25.634;1.709;3.024;77 RUE JULES SIEGFRIED;200084952.0;76.0;28.0;143417
2021;763510108;Centre Ville-Bourse;68.0;;RUE;JULES SIEGFRIED;76351;Le Havre;RESIDENTIEL;18;82.202;4.567;3.024;68 RUE JULES SIEGFRIED;200084952.0;76.0;28.0;143418
2021;763512306;Caucriauville Jules Ladoumègue;45.0;;RUE;JULES VALLES;76351;Le Havre;RESIDENTIEL;10;13.436;1.344;3.024;45 RUE JULES VALLES;200084952.0;76.0;28.0;143436
2021;763510803;Sainte-Marie Saint-Léon-Université;26.0;;RUE;LABEDOYERE;76351;Le Havre;RESIDENTIEL;50;200.396;4.008;3.024;26 RUE LABEDOYERE;200084952.0;76.0;28.0;143457
2021;763510703;Côté Est Soquence-Abbaye;12.0;;RUE;LACEPEDE;76351;Le Havre;RESIDENTIEL;27;107.977;3.999;3.024;12 RUE LACEPEDE;200084952.0;76.0;28.0;143464
2021;763510902;Arcole Brindeau-Humbert;19.0;;RUE;LAMARTINE;76351;Le Havre;RESIDENTIEL;19;38.449;2.024;3.024;19 RUE LAMARTINE;200084952.0;76.0;28.0;143467
2021;763510801;Sainte-Marie Saint-Léon-Église;7.0;;RUE;LEFEVREVILLE;76351;Le Havre;RESIDENTIEL;10;56.359;5.636;3.024;7 RUE LEFEVREVILLE;200084952.0;76.0;28.0;143476
2021;763510801;Sainte-Marie Saint-Léon-Église;11.0;;RUE;LEFEVREVILLE;76351;Le Havre;RESIDENTIEL;15;63.411;4.227;3.024;11 RUE LEFEVREVILLE;200084952.0;76.0;28.0;143480
2021;763510602;Tourneville-Haut Graville;20.0;;RUE;LOUIS BLANC;76351;Le Havre;RESIDENTIEL;18;28.637;1.591;3.024;20 RUE LOUIS BLANC;200084952.0;76.0;28.0;143522
2021;763510107;Centre Ville-Saint-Joseph;143.0;;RUE;LOUIS BRINDEAU;76351;Le Havre;RESIDENTIEL;18;23.174;1.287;3.024;143 RUE LOUIS BRINDEAU;200084952.0;76.0;28.0;143528
2021;763510302;Côté Ouest Ormeaux-Hôpital;75.0;;RUE;LOUIS DELAMARE;76351;Le Havre;RESIDENTIEL;18;33.98;1.888;3.024;75 RUE LOUIS DELAMARE;200084952.0;76.0;28.0;143533
2021;763510302;Côté Ouest Ormeaux-Hôpital;51.0;;RUE;LOUIS DELAMARE;76351;Le Havre;RESIDENTIEL;10;49.605;4.961;3.024;51 RUE LOUIS DELAMARE;200084952.0;76.0;28.0;143536
2021;763511001;Eure;43.0;;RUE;LOUIS EUDIER;76351;Le Havre;RESIDENTIEL;17;25.869;1.522;3.024;43 RUE LOUIS EUDIER;200084952.0;76.0;28.0;143542
2021;763510106;Centre Ville-Saint-Roch;4.0;;RUE;LOUIS PHILIPPE;76351;Le Havre;RESIDENTIEL;13;17.196;1.323;3.024;4 RUE LOUIS PHILIPPE;200084952.0;76.0;28.0;143548
2021;763512308;Caucriauville Louise Michel;11.0;;ALLEE;LOUISE LABBE;76351;Le Havre;RESIDENTIEL;10;15.456;1.546;3.024;11 ALLEE LOUISE LABBE;200084952.0;76.0;28.0;143555
2021;763510401;Anatole France Danton-Gallieni;5.0;;RUE;MADAME DE LA FAYETTE;76351;Le Havre;RESIDENTIEL;10;15.257;1.526;3.024;5 RUE MADAME DE LA FAYETTE;200084952.0;76.0;28.0;143574
2021;763512308;Caucriauville Louise Michel;25.0;;RUE;MARCEL CACHIN;76351;Le Havre;RESIDENTIEL;10;21.214;2.121;3.024;25 RUE MARCEL CACHIN;200084952.0;76.0;28.0;143588
2021;763510802;Sainte-Marie Saint-Léon-Massillon;137.0;;RUE;MASSILLON;76351;Le Havre;RESIDENTIEL;11;21.319;1.938;3.024;137 RUE MASSILLON;200084952.0;76.0;28.0;143623
2021;763510802;Sainte-Marie Saint-Léon-Massillon;131.0;;RUE;MASSILLON;76351;Le Havre;RESIDENTIEL;54;48.176;0.892;3.024;131 RUE MASSILLON;200084952.0;76.0;28.0;143624
2021;763511704;Aplemont Saules;9.0;;AVENUE;MAURICE PIMONT;76351;Le Havre;RESIDENTIEL;10;13.762;1.376;3.024;9 AVENUE MAURICE PIMONT;200084952.0;76.0;28.0;143632
2021;763511704;Aplemont Saules;8.0;;AVENUE;MAURICE PIMONT;76351;Le Havre;RESIDENTIEL;10;12.651;1.265;3.024;8 AVENUE MAURICE PIMONT;200084952.0;76.0;28.0;143633
2021;763512203;Mont Gaillard Centre Hippique;69.0;;RUE;MAURICE TRONELLE;76351;Le Havre;RESIDENTIEL;20;61.819;3.091;3.024;69 RUE MAURICE TRONELLE;200084952.0;76.0;28.0;143640
2021;763510102;Centre Ville-Le Perrey;40.0;;RUE;MICHEL YVON;76351;Le Havre;RESIDENTIEL;14;22.394;1.6;3.024;40 RUE MICHEL YVON;200084952.0;76.0;28.0;143665
2021;763510102;Centre Ville-Le Perrey;3.0;;RUE;MICHEL YVON;76351;Le Havre;RESIDENTIEL;10;17.955;1.795;3.024;3 RUE MICHEL YVON;200084952.0;76.0;28.0;143671
2021;763510102;Centre Ville-Le Perrey;10.0;;RUE;MICHEL YVON;76351;Le Havre;RESIDENTIEL;12;20.829;1.736;3.024;10 RUE MICHEL YVON;200084952.0;76.0;28.0;143675
2021;763510303;Côté Ouest Ormeaux-Pasteur;8.0;;IMPASSE;NIEPCE;76351;Le Havre;RESIDENTIEL;36;31.083;0.863;3.024;8 IMPASSE NIEPCE;200084952.0;76.0;28.0;143693
2021;763510303;Côté Ouest Ormeaux-Pasteur;45.0;;IMPASSE;NIEPCE;76351;Le Havre;RESIDENTIEL;14;18.904;1.35;3.024;45 IMPASSE NIEPCE;200084952.0;76.0;28.0;143694
2021;763511702;Aplemont Saint-Paul;395.0;;RUE;PABLO NERUDA;76351;Le Havre;RESIDENTIEL;33;67.836;2.056;3.024;395 RUE PABLO NERUDA;200084952.0;76.0;28.0;143704
2021;763511701;Aplemont Robinson;259.0;;RUE;PABLO NERUDA;76351;Le Havre;RESIDENTIEL;10;22.506;2.251;3.024;259 RUE PABLO NERUDA;200084952.0;76.0;28.0;143707
2021;763511702;Aplemont Saint-Paul;35.0;;AVENUE;PAUL BERT;76351;Le Havre;RESIDENTIEL;19;15.524;0.817;3.024;35 AVENUE PAUL BERT;200084952.0;76.0;28.0;143711
2021;763510107;Centre Ville-Saint-Joseph;62.0;;RUE;PAUL DOUMER;76351;Le Havre;RESIDENTIEL;12;36.681;3.057;3.024;62 RUE PAUL DOUMER;200084952.0;76.0;28.0;143717
2021;763510602;Tourneville-Haut Graville;12.0;;RUE;PAUL LOUIS COURIER;76351;Le Havre;RESIDENTIEL;10;11.418;1.142;3.024;12 RUE PAUL LOUIS COURIER;200084952.0;76.0;28.0;143725
2021;763510602;Tourneville-Haut Graville;10.0;;RUE;PAUL LOUIS COURIER;76351;Le Havre;RESIDENTIEL;10;10.05;1.005;3.024;10 RUE PAUL LOUIS COURIER;200084952.0;76.0;28.0;143726
2021;763511001;Eure;88.0;;RUE;PAUL MARION;76351;Le Havre;RESIDENTIEL;14;31.12;2.223;3.024;88 RUE PAUL MARION;200084952.0;76.0;28.0;143728
2021;763512304;Caucriauville Saint-Pierre;32.0;;RUE;PAUL VAILLANT COUTURIER;76351;Le Havre;RESIDENTIEL;10;15.39;1.539;3.024;32 RUE PAUL VAILLANT COUTURIER;200084952.0;76.0;28.0;143734
2021;763511701;Aplemont Robinson;36.0;;AVENUE;PAUL VERLAINE;76351;Le Havre;RESIDENTIEL;10;11.005;1.1;3.024;36 AVENUE PAUL VERLAINE;200084952.0;76.0;28.0;143737
2021;763510504;Sanvic-Mairie;7.0;;RUE;PHILBERT SOULAIS;76351;Le Havre;RESIDENTIEL;12;22.442;1.87;3.024;7 RUE PHILBERT SOULAIS;200084952.0;76.0;28.0;143748
2021;763512308;Caucriauville Louise Michel;55.0;;AVENUE;PIERRE COURTADE;76351;Le Havre;RESIDENTIEL;10;22.206;2.221;3.024;55 AVENUE PIERRE COURTADE;200084952.0;76.0;28.0;143759
2021;763512308;Caucriauville Louise Michel;51.0;;AVENUE;PIERRE COURTADE;76351;Le Havre;RESIDENTIEL;10;19.265;1.927;3.024;51 AVENUE PIERRE COURTADE;200084952.0;76.0;28.0;143760
2021;763512308;Caucriauville Louise Michel;45.0;;AVENUE;PIERRE COURTADE;76351;Le Havre;RESIDENTIEL;10;22.51;2.251;3.024;45 AVENUE PIERRE COURTADE;200084952.0;76.0;28.0;143763
2021;763512501;Rouelles;37.0;;RUE;PIERRE DEGEYTER;76351;Le Havre;RESIDENTIEL;12;24.782;2.065;3.024;37 RUE PIERRE DEGEYTER;200084952.0;76.0;28.0;143772
2021;763510101;Centre Ville-Saint-Michel;2.0;;RUE;PIERRE FAURE;76351;Le Havre;RESIDENTIEL;18;110.775;6.154;3.024;2 RUE PIERRE FAURE;200084952.0;76.0;28.0;143775
2021;763510102;Centre Ville-Le Perrey;4.0;;RUE;POUYER;76351;Le Havre;RESIDENTIEL;10;14.697;1.47;3.024;4 RUE POUYER;200084952.0;76.0;28.0;143793
2021;763510601;Tourneville-Fort;84.0;;RUE;RENE BAZILLE;76351;Le Havre;RESIDENTIEL;19;30.298;1.595;3.024;84 RUE RENE BAZILLE;200084952.0;76.0;28.0;143822
2021;763510601;Tourneville-Fort;72.0;;RUE;RENE BAZILLE;76351;Le Havre;RESIDENTIEL;20;29.004;1.45;3.024;72 RUE RENE BAZILLE;200084952.0;76.0;28.0;143824
2021;763510601;Tourneville-Fort;110.0;;RUE;RENE BAZILLE;76351;Le Havre;RESIDENTIEL;10;8.583;0.858;3.024;110 RUE RENE BAZILLE;200084952.0;76.0;28.0;143832
2021;763510601;Tourneville-Fort;50.0;;RUE;RENE BRUNEL;76351;Le Havre;RESIDENTIEL;20;28.627;1.431;3.024;50 RUE RENE BRUNEL;200084952.0;76.0;28.0;143836
