Année;Code IRIS;Nom IRIS;Numéro de voie;Indice de répétition;Type de voie;Libellé de voie;Code Commune;Nom Commune;Segment de client;Nombre de logements;Consommation annuelle totale de l'adresse (MWh);Consommation annuelle moyenne par logement de l'adresse (MWh);Consommation annuelle moyenne de la commune (MWh);Adresse;Code EPCI;Code Département;Code Région;Tri des adresses
2019;731280000;Grésy-sur-Aix (commune non irisée);602;;MONTEE;DE LA GUICHARDE;73128;Grésy-sur-Aix;RESIDENTIEL;12;23.306;1.942;5.636;602 MONTEE DE LA GUICHARDE;200068674;73;84;114669
2019;731280000;Grésy-sur-Aix (commune non irisée);1187;;ROUTE;DES BAUGES;73128;Grésy-sur-Aix;RESIDENTIEL;15;20.444;1.363;5.636;1187 ROUTE DES BAUGES;200068674;73;84;114673
2019;731280000;Grésy-sur-Aix (commune non irisée);6;;RUE;DES PETITS PAINS;73128;Grésy-sur-Aix;RESIDENTIEL;12;32.088;2.674;5.636;6 RUE DES PETITS PAINS;200068674;73;84;114675
2019;731290000;Grésy-sur-Isère (commune non irisée);90;;RUE;DE LA BACHOLETTE;73129;Grésy-sur-Isère;RESIDENTIEL;10;14.088;1.409;5.291;90 RUE DE LA BACHOLETTE;200068997;73;84;114681
2019;690940000;Grézieu-la-Varenne (commune non irisée);4;;RUE;DE L ARTISANAT;69094;Grézieu-la-Varenne;RESIDENTIEL;25;145.242;5.81;6.183;4 RUE DE L ARTISANAT;246900724;69;84;114685
2019;690940000;Grézieu-la-Varenne (commune non irisée);3;;RUE;DE L ARTISANAT;69094;Grézieu-la-Varenne;RESIDENTIEL;13;58.057;4.466;6.183;3 RUE DE L ARTISANAT;246900724;69;84;114686
2019;690940000;Grézieu-la-Varenne (commune non irisée);1;;RUE;DES FORGES;69094;Grézieu-la-Varenne;RESIDENTIEL;66;170.333;2.581;6.183;1 RUE DES FORGES;246900724;69;84;114695
2019;690940000;Grézieu-la-Varenne (commune non irisée);19;;ALLEE;DU PARC;69094;Grézieu-la-Varenne;RESIDENTIEL;10;18.16;1.816;6.183;19 ALLEE DU PARC;246900724;69;84;114702
2019;690940000;Grézieu-la-Varenne (commune non irisée);18;;RUE;FINALE EN EMILIE;69094;Grézieu-la-Varenne;RESIDENTIEL;20;34.828;1.741;6.183;18 RUE FINALE EN EMILIE;246900724;69;84;114709
2019;690940000;Grézieu-la-Varenne (commune non irisée);56;;ROUTE;NEUVE DU COL DE LA LUERE;69094;Grézieu-la-Varenne;RESIDENTIEL;13;83.14;6.395;6.183;56 ROUTE NEUVE DU COL DE LA LUERE;246900724;69;84;114713
2019;681120101;Sud Est;26;;ROUTE;D ISSENHEIM;68112;Guebwiller;RESIDENTIEL;10;17.717;1.772;3.219;26 ROUTE D ISSENHEIM;246800569;68;44;114729
2019;681120101;Sud Est;22;;ROUTE;D ISSENHEIM;68112;Guebwiller;RESIDENTIEL;10;20.895;2.089;3.219;22 ROUTE D ISSENHEIM;246800569;68;44;114731
2019;681120101;Sud Est;3;;ROUTE;D ISSENHEIM;68112;Guebwiller;RESIDENTIEL;15;42.61;2.841;3.219;3 ROUTE D ISSENHEIM;246800569;68;44;114736
2019;681120101;Sud Est;17;;DOMAINE;DE LA LAUCH;68112;Guebwiller;RESIDENTIEL;10;49.002;4.9;3.219;17 DOMAINE DE LA LAUCH;246800569;68;44;114760
2019;681120101;Sud Est;9;;DOMAINE;DE LA LAUCH;68112;Guebwiller;RESIDENTIEL;39;117.196;3.005;3.219;9 DOMAINE DE LA LAUCH;246800569;68;44;114765
2019;681120105;Centre Ouest;6;;RUE;DE LA MARNE;68112;Guebwiller;RESIDENTIEL;27;176.895;6.552;3.219;6 RUE DE LA MARNE;246800569;68;44;114767
2019;681120102;Centre Est;3;;RUE;DES ARQUEBUSIERS;68112;Guebwiller;RESIDENTIEL;10;36.579;3.658;3.219;3 RUE DES ARQUEBUSIERS;246800569;68;44;114777
2019;681120103;Centre Sud;28;;RUE;DES BRUYERES;68112;Guebwiller;RESIDENTIEL;11;19.983;1.817;3.219;28 RUE DES BRUYERES;246800569;68;44;114781
2019;681120102;Centre Est;7;A;AVENUE;DES CHASSEURS ALPINS;68112;Guebwiller;RESIDENTIEL;14;17.884;1.277;3.219;7 A AVENUE DES CHASSEURS ALPINS;246800569;68;44;114787
2019;681120105;Centre Ouest;3;;RUE;JEAN BAPTISTE WECKERLIN;68112;Guebwiller;RESIDENTIEL;13;14.513;1.116;3.219;3 RUE JEAN BAPTISTE WECKERLIN;246800569;68;44;114810
2019;681120102;Centre Est;12;;QUARTIER;LEO LAGRANGE;68112;Guebwiller;RESIDENTIEL;10;15.558;1.556;3.219;12 QUARTIER LEO LAGRANGE;246800569;68;44;114813
2019;681120103;Centre Sud;79;;RUE;THEODORE DECK;68112;Guebwiller;RESIDENTIEL;16;12.905;0.807;3.219;79 RUE THEODORE DECK;246800569;68;44;114817
2019;681120103;Centre Sud;73;;RUE;THEODORE DECK;68112;Guebwiller;RESIDENTIEL;12;14.64;1.22;3.219;73 RUE THEODORE DECK;246800569;68;44;114818
2019;782910000;Guerville (commune non irisée);1;;IMPASSE;DES BAYEUVILLES;78291;Guerville;RESIDENTIEL;10;99.222;9.922;7.76;1 IMPASSE DES BAYEUVILLES;200059889;78;11;114829
2019;592760102;Centre;52;;RUE;MAURICE THOREZ;59276;Guesnain;RESIDENTIEL;27;66.794;2.474;4.008;52 RUE MAURICE THOREZ;200044618;59;32;114835
2019;712300104;Quartier Bas;27;;RUE;DES FREDINS;71230;Gueugnon;RESIDENTIEL;14;98.535;7.038;3.962;27 RUE DES FREDINS;200070316;71;27;114839
2019;712300104;Quartier Bas;52;B;RUE;JEAN BOUVERI;71230;Gueugnon;RESIDENTIEL;10;11.961;1.196;3.962;52 B RUE JEAN BOUVERI;200070316;71;27;114841
2019;512820000;Gueux (commune non irisée);33;;AVENUE;DE REIMS;51282;Gueux;RESIDENTIEL;11;29.743;2.704;9.03;33 AVENUE DE REIMS;200067213;51;44;114843
2019;912920000;Guibeville (commune non irisée);7;;RUE;DES DOUVES;91292;Guibeville;RESIDENTIEL;15;61.079;4.072;6.594;7 RUE DES DOUVES;200057859;91;11;114845
2019;351260101;Guichen Bourg;4;;RUE;ANNA DE NOAILLES;35126;Guichen;RESIDENTIEL;10;12.364;1.236;5.575;4 RUE ANNA DE NOAILLES;200043990;35;53;114847
2019;351260101;Guichen Bourg;2;;ALLEE;CANNELLE;35126;Guichen;RESIDENTIEL;16;41.433;2.59;5.575;2 ALLEE CANNELLE;200043990;35;53;114851
2019;351260101;Guichen Bourg;2;;RUE;DE L ETOILE POLAIRE;35126;Guichen;RESIDENTIEL;11;13.059;1.187;5.575;2 RUE DE L ETOILE POLAIRE;200043990;35;53;114855
2019;351260101;Guichen Bourg;2;;RUE;DE LA GRANDE OURSE;35126;Guichen;RESIDENTIEL;17;23.074;1.357;5.575;2 RUE DE LA GRANDE OURSE;200043990;35;53;114857
2019;351260102;Pont Rean-Le Boel;81;;RUE;DE REDON;35126;Guichen;RESIDENTIEL;10;21.807;2.181;5.575;81 RUE DE REDON;200043990;35;53;114861
2019;351260101;Guichen Bourg;2;;ALLEE;DES STERNES;35126;Guichen;RESIDENTIEL;20;71.91;3.595;5.575;2 ALLEE DES STERNES;200043990;35;53;114863
2019;560780103;Rural 1;1;;RUE;ABBE LE PICAUD;56078;Guidel;RESIDENTIEL;12;11.014;0.918;5.328;1 RUE ABBE LE PICAUD;200042174;56;53;114874
2019;772220000;Guignes (commune non irisée);34;;RUE;DE MORTRY;77222;Guignes;RESIDENTIEL;12;64.104;5.342;5.976;34 RUE DE MORTRY;200070779;77;11;114889
2019;772220000;Guignes (commune non irisée);3;;CITE;DES SABLONS;77222;Guignes;RESIDENTIEL;17;36.679;2.158;5.976;3 CITE DES SABLONS;200070779;77;11;114892
2019;772220000;Guignes (commune non irisée);14;;RUE;LOUIS PASTEUR;77222;Guignes;RESIDENTIEL;19;31.161;1.64;5.976;14 RUE LOUIS PASTEUR;200070779;77;11;114896
2019;290690101;Bourg Nord;20;;RUE;ABBE DE L EPEE;29069;Guilers;RESIDENTIEL;11;14.198;1.291;5.038;20 RUE ABBE DE L EPEE;242900314;29;53;114902
2019;290690101;Bourg Nord;65;;RUE;DU 19 MARS 1962;29069;Guilers;RESIDENTIEL;13;70.123;5.394;5.038;65 RUE DU 19 MARS 1962;242900314;29;53;114908
2019;071020101;Centre Ville;1310;;AVENUE;DE LA REPUBLIQUE;07102;Guilherand-Granges;RESIDENTIEL;13;67.888;5.222;3.525;1310 AVENUE DE LA REPUBLIQUE;200041366;07;84;114945
2019;071020101;Centre Ville;1215;;AVENUE;DE LA REPUBLIQUE;07102;Guilherand-Granges;RESIDENTIEL;25;123.549;4.942;3.525;1215 AVENUE DE LA REPUBLIQUE;200041366;07;84;114946
2019;071020101;Centre Ville;971;;AVENUE;DE LA REPUBLIQUE;07102;Guilherand-Granges;RESIDENTIEL;10;18.523;1.852;3.525;971 AVENUE DE LA REPUBLIQUE;200041366;07;84;114951
2019;071020104;Bord du Rhône-Village;403;;AVENUE;DE PROVENCE;07102;Guilherand-Granges;RESIDENTIEL;15;12.501;0.833;3.525;403 AVENUE DE PROVENCE;200041366;07;84;114961
2019;071020104;Bord du Rhône-Village;400;;AVENUE;DE PROVENCE;07102;Guilherand-Granges;RESIDENTIEL;10;16.539;1.654;3.525;400 AVENUE DE PROVENCE;200041366;07;84;114962
2019;071020104;Bord du Rhône-Village;381;;AVENUE;DE PROVENCE;07102;Guilherand-Granges;RESIDENTIEL;12;12.663;1.055;3.525;381 AVENUE DE PROVENCE;200041366;07;84;114963
2019;071020102;Dunant-Mialan;139;;RUE;FREDERIC MISTRAL;07102;Guilherand-Granges;RESIDENTIEL;11;20.519;1.865;3.525;139 RUE FREDERIC MISTRAL;200041366;07;84;114977
2019;071020104;Bord du Rhône-Village;45;;RUE;GEORGES CHARPAK;07102;Guilherand-Granges;RESIDENTIEL;15;25.499;1.7;3.525;45 RUE GEORGES CHARPAK;200041366;07;84;114981
2019;071020104;Bord du Rhône-Village;17;;RUE;JACQUES MONOD;07102;Guilherand-Granges;RESIDENTIEL;13;22.866;1.759;3.525;17 RUE JACQUES MONOD;200041366;07;84;114991
2019;071020101;Centre Ville;176;;RUE;JEAN CHIEZE;07102;Guilherand-Granges;RESIDENTIEL;20;25.629;1.281;3.525;176 RUE JEAN CHIEZE;200041366;07;84;114995
2019;071020101;Centre Ville;370;;RUE;MONTGOLFIER;07102;Guilherand-Granges;RESIDENTIEL;10;19.281;1.928;3.525;370 RUE MONTGOLFIER;200041366;07;84;115004
2019;071020101;Centre Ville;111;;RUE;RONSARD;07102;Guilherand-Granges;RESIDENTIEL;10;22.694;2.269;3.525;111 RUE RONSARD;200041366;07;84;115007
2019;071020103;Savine;627;;AVENUE;SADI CARNOT;07102;Guilherand-Granges;RESIDENTIEL;14;62.628;4.473;3.525;627 AVENUE SADI CARNOT;200041366;07;84;115009
2019;071020104;Bord du Rhône-Village;345;;AVENUE;SADI CARNOT;07102;Guilherand-Granges;RESIDENTIEL;10;45.116;4.512;3.525;345 AVENUE SADI CARNOT;200041366;07;84;115012
2019;071020104;Bord du Rhône-Village;277;;AVENUE;SADI CARNOT;07102;Guilherand-Granges;RESIDENTIEL;10;26.062;2.606;3.525;277 AVENUE SADI CARNOT;200041366;07;84;115018
2019;071020104;Bord du Rhône-Village;271;;AVENUE;SADI CARNOT;07102;Guilherand-Granges;RESIDENTIEL;10;48.073;4.807;3.525;271 AVENUE SADI CARNOT;200041366;07;84;115019
2019;071020101;Centre Ville;1;;PLACE;SANTOS DUMONT;07102;Guilherand-Granges;RESIDENTIEL;19;47.486;2.499;3.525;1 PLACE SANTOS DUMONT;200041366;07;84;115021
2019;071020104;Bord du Rhône-Village;70;;ALLEE;VIOLLET LE DUC;07102;Guilherand-Granges;RESIDENTIEL;12;53.116;4.426;3.525;70 ALLEE VIOLLET LE DUC;200041366;07;84;115025
2019;071020101;Centre Ville;247;;RUE;YOURI GAGARINE;07102;Guilherand-Granges;RESIDENTIEL;20;34.361;1.718;3.525;247 RUE YOURI GAGARINE;200041366;07;84;115028
2019;071020101;Centre Ville;175;;RUE;YOURI GAGARINE;07102;Guilherand-Granges;RESIDENTIEL;21;40.633;1.935;3.525;175 RUE YOURI GAGARINE;200041366;07;84;115029
2019;050650000;Guillestre (commune non irisée);1;;;1ERE GRANDE RUE;05065;Guillestre;RESIDENTIEL;31;86.589;2.793;4.229;1 1ERE GRANDE RUE;200067452;05;93;115030
2019;050650000;Guillestre (commune non irisée);20;;TRAVERSE;DU SERRE;05065;Guillestre;RESIDENTIEL;12;35.66;2.972;4.229;20 TRAVERSE DU SERRE;200067452;05;93;115032
2019;290720000;Guilvinec (commune non irisée);17;;RUE;DE MEN MEUR;29072;Guilvinec;RESIDENTIEL;11;20.598;1.873;4.014;17 RUE DE MEN MEUR;242900702;29;53;115035
2019;290720000;Guilvinec (commune non irisée);2;;RUE;PIERRE LE GOFF;29072;Guilvinec;RESIDENTIEL;23;82.533;3.588;4.014;2 RUE PIERRE LE GOFF;242900702;29;53;115040
2019;220700103;Nord Ouest;5;;PLACE;DE MURIO;22070;Guingamp;RESIDENTIEL;16;42.531;2.658;3.153;5 PLACE DE MURIO;200067981;22;53;115057
2019;220700102;Sud Ouest;27;;RUE;DU MARECHAL FOCH;22070;Guingamp;RESIDENTIEL;26;36.264;1.395;3.153;27 RUE DU MARECHAL FOCH;200067981;22;53;115073
2019;290750105;Bourg Sud;50;;RUE;DE PARIS;29075;Guipavas;RESIDENTIEL;28;36.5;1.304;4.937;50 RUE DE PARIS;242900314;29;53;115087
2019;290750105;Bourg Sud;19;;RUE;DE VERDUN;29075;Guipavas;RESIDENTIEL;12;58.066;4.839;4.937;19 RUE DE VERDUN;242900314;29;53;115088
2019;290750101;Habitat Epars;45;;RUE;DES CEVENNES;29075;Guipavas;RESIDENTIEL;12;17.712;1.476;4.937;45 RUE DES CEVENNES;242900314;29;53;115091
2019;290750104;Bourg Nord;11;;ALLEE;DES MIMOSAS;29075;Guipavas;RESIDENTIEL;10;10.667;1.067;4.937;11 ALLEE DES MIMOSAS;242900314;29;53;115096
2019;290750104;Bourg Nord;190;;RUE;JEAN MOULIN;29075;Guipavas;RESIDENTIEL;23;26.258;1.142;4.937;190 RUE JEAN MOULIN;242900314;29;53;115105
2019;351280000;Guipel (commune non irisée);24;;RUE;CHATEAUBRIAND;35128;Guipel;RESIDENTIEL;12;18.822;1.568;6.002;24 RUE CHATEAUBRIAND;243500667;35;53;115120
2019;351760000;Guipry-Messac (commune non irisée);23;;AVENUE;DE LA GARE;35176;Guipry-Messac;RESIDENTIEL;10;38.511;3.851;5.884;23 AVENUE DE LA GARE;200043990;35;53;115121
2019;331990103;Centre Ville;15;;RUE;AURELIEN DAISSON;33199;Gujan-Mestras;RESIDENTIEL;13;21.653;1.666;5.75;15 RUE AURELIEN DAISSON;243300563;33;75;115139
2019;331990104;Mestras;20;;ALLEE;BREMONTIER;33199;Gujan-Mestras;RESIDENTIEL;43;164.915;3.835;5.75;20 ALLEE BREMONTIER;243300563;33;75;115140
2019;331990104;Mestras;35;;ALLEE;DE BIREBOUSSAOU;33199;Gujan-Mestras;RESIDENTIEL;22;27.591;1.254;5.75;35 ALLEE DE BIREBOUSSAOU;243300563;33;75;115149
2019;331990103;Centre Ville;10;;RUE;DU CHATEAU;33199;Gujan-Mestras;RESIDENTIEL;14;1.319;0.094;5.75;10 RUE DU CHATEAU;243300563;33;75;115173
2019;331990101;La Hume;38;;AVENUE;DU MAL DE LATTRE DE TASSIGNY;33199;Gujan-Mestras;RESIDENTIEL;11;37.781;3.435;5.75;38 AVENUE DU MAL DE LATTRE DE TASSIGNY;243300563;33;75;115185
2019;331990103;Centre Ville;7;;RUE;PASTEUR;33199;Gujan-Mestras;RESIDENTIEL;23;109.666;4.768;5.75;7 RUE PASTEUR;243300563;33;75;115196
2019;782970103;Bois de la Grille;1;;RUE;AMBROISE CROIZAT;78297;Guyancourt;RESIDENTIEL;10;78.918;7.892;4.171;1 RUE AMBROISE CROIZAT;200058782;78;11;115210
2019;782970108;Villaroy;7;;RUE;ANDRE LEROI GOURHAN;78297;Guyancourt;RESIDENTIEL;11;25.727;2.339;4.171;7 RUE ANDRE LEROI GOURHAN;200058782;78;11;115216
2019;782970108;Villaroy;8;;RUE;ANDREA PALLADIO;78297;Guyancourt;RESIDENTIEL;25;52.972;2.119;4.171;8 RUE ANDREA PALLADIO;200058782;78;11;115223
2019;782970105;Les Garennes;65;;BOULEVARD;BEETHOVEN;78297;Guyancourt;RESIDENTIEL;14;96.472;6.891;4.171;65 BOULEVARD BEETHOVEN;200058782;78;11;115235
2019;782970103;Bois de la Grille;3;;PLACE;CENDRILLON;78297;Guyancourt;RESIDENTIEL;32;50.457;1.577;4.171;3 PLACE CENDRILLON;200058782;78;11;115248
2019;782970105;Les Garennes;29;;BOULEVARD;D ALEMBERT;78297;Guyancourt;RESIDENTIEL;17;107.526;6.325;4.171;29 BOULEVARD D ALEMBERT;200058782;78;11;115253
2019;782970101;Centre Ville et Bouviers;9;;RUE;DE COME;78297;Guyancourt;RESIDENTIEL;23;44.492;1.934;4.171;9 RUE DE COME;200058782;78;11;115255
2019;782970104;Le Parc;10;;PLACE;DE L EGALITE;78297;Guyancourt;RESIDENTIEL;10;15.783;1.578;4.171;10 PLACE DE L EGALITE;200058782;78;11;115262
2019;78297xxxx;Fictif - Guyancourt;1;;RUE;DE LA FERME DE BLEMY;78297;Guyancourt;RESIDENTIEL;12;10.676;0.89;4.171;1 RUE DE LA FERME DE BLEMY;200058782;78;11;115271
2019;782970104;Le Parc;1;;RUE;DE LA LIBERTE;78297;Guyancourt;RESIDENTIEL;18;16.737;0.93;4.171;1 RUE DE LA LIBERTE;200058782;78;11;115280
2019;782970106;Les Saules;21;;RUE;DE LA MARE DE TROUX;78297;Guyancourt;RESIDENTIEL;20;36.345;1.817;4.171;21 RUE DE LA MARE DE TROUX;200058782;78;11;115284
2019;782970105;Les Garennes;69;;ROUTE;DE TROUX;78297;Guyancourt;RESIDENTIEL;19;31.379;1.652;4.171;69 ROUTE DE TROUX;200058782;78;11;115295
2019;782970107;L'Europe;18;;PLACE;DES ALPES;78297;Guyancourt;RESIDENTIEL;10;25.873;2.587;4.171;18 PLACE DES ALPES;200058782;78;11;115311
2019;782970104;Le Parc;7;;RUE;DES DROITS DE L HOMME;78297;Guyancourt;RESIDENTIEL;11;29.686;2.699;4.171;7 RUE DES DROITS DE L HOMME;200058782;78;11;115319
2019;782970102;Pont du Routoir;18;;RUE;DES FEDERES;78297;Guyancourt;RESIDENTIEL;47;164.325;3.496;4.171;18 RUE DES FEDERES;200058782;78;11;115320
2019;782970105;Les Garennes;4;;MAIL;DES GARENNES;78297;Guyancourt;RESIDENTIEL;12;80.472;6.706;4.171;4 MAIL DES GARENNES;200058782;78;11;115329
2019;782970103;Bois de la Grille;2;;BOULEVARD;DU CHATEAU;78297;Guyancourt;RESIDENTIEL;25;54.478;2.179;4.171;2 BOULEVARD DU CHATEAU;200058782;78;11;115356
2019;782970103;Bois de la Grille;15;;ALLEE;DU COMMERCE;78297;Guyancourt;RESIDENTIEL;17;77.834;4.578;4.171;15 ALLEE DU COMMERCE;200058782;78;11;115358
2019;782970103;Bois de la Grille;1;;ALLEE;DU COMMERCE;78297;Guyancourt;RESIDENTIEL;36;129.913;3.609;4.171;1 ALLEE DU COMMERCE;200058782;78;11;115365
2019;782970103;Bois de la Grille;1;;RUE;DU MOULIN A RENARD;78297;Guyancourt;RESIDENTIEL;22;62.725;2.851;4.171;1 RUE DU MOULIN A RENARD;200058782;78;11;115370
2019;782970106;Les Saules;4;;RUE;EDGAR DEGAS;78297;Guyancourt;RESIDENTIEL;12;26.087;2.174;4.171;4 RUE EDGAR DEGAS;200058782;78;11;115373
2019;782970102;Pont du Routoir;2;;SQUARE;ERNEST DEFAY;78297;Guyancourt;RESIDENTIEL;12;35.098;2.925;4.171;2 SQUARE ERNEST DEFAY;200058782;78;11;115382
2019;782970103;Bois de la Grille;3;;ALLEE;FLORA TRISTAN;78297;Guyancourt;RESIDENTIEL;13;33.177;2.552;4.171;3 ALLEE FLORA TRISTAN;200058782;78;11;115393
2019;782970103;Bois de la Grille;2;;ALLEE;FLORA TRISTAN;78297;Guyancourt;RESIDENTIEL;14;22.73;1.624;4.171;2 ALLEE FLORA TRISTAN;200058782;78;11;115394
2019;782970108;Villaroy;6;;RUE;FRANCK LLOYD WRIGHT;78297;Guyancourt;RESIDENTIEL;50;97.333;1.947;4.171;6 RUE FRANCK LLOYD WRIGHT;200058782;78;11;115401
2019;782970108;Villaroy;4;;RUE;FRANCK LLOYD WRIGHT;78297;Guyancourt;RESIDENTIEL;34;67.647;1.99;4.171;4 RUE FRANCK LLOYD WRIGHT;200058782;78;11;115402
2019;782970106;Les Saules;2;;PLACE;GEORGES SEURAT;78297;Guyancourt;RESIDENTIEL;12;19.731;1.644;4.171;2 PLACE GEORGES SEURAT;200058782;78;11;115418
2019;782970108;Villaroy;1;;RUE;HECTOR GUIMARD;78297;Guyancourt;RESIDENTIEL;14;24.496;1.75;4.171;1 RUE HECTOR GUIMARD;200058782;78;11;115421
2019;782970106;Les Saules;2;;RUE;HENRI MATISSE;78297;Guyancourt;RESIDENTIEL;15;33.822;2.255;4.171;2 RUE HENRI MATISSE;200058782;78;11;115429
2019;782970108;Villaroy;10;;RUE;JACQUES ANGE GABRIEL;78297;Guyancourt;RESIDENTIEL;15;26.761;1.784;4.171;10 RUE JACQUES ANGE GABRIEL;200058782;78;11;115433
2019;782970105;Les Garennes;4;;PLACE;JACQUES BREL;78297;Guyancourt;RESIDENTIEL;20;89.353;4.468;4.171;4 PLACE JACQUES BREL;200058782;78;11;115441
2019;782970103;Bois de la Grille;16;;RUE;JACQUES PREVERT;78297;Guyancourt;RESIDENTIEL;40;58.298;1.457;4.171;16 RUE JACQUES PREVERT;200058782;78;11;115443
2019;782970103;Bois de la Grille;5;;RUE;JACQUES PREVERT;78297;Guyancourt;RESIDENTIEL;20;36.0;1.8;4.171;5 RUE JACQUES PREVERT;200058782;78;11;115448
2019;782970107;L'Europe;8;;RUE;JEAN MONNET;78297;Guyancourt;RESIDENTIEL;13;22.528;1.733;4.171;8 RUE JEAN MONNET;200058782;78;11;115455
2019;782970101;Centre Ville et Bouviers;1;;RUE;JEAN PIERRE TIMBAUD;78297;Guyancourt;RESIDENTIEL;11;15.152;1.377;4.171;1 RUE JEAN PIERRE TIMBAUD;200058782;78;11;115459
2019;782970103;Bois de la Grille;16;;RUE;JEAN VALJEAN;78297;Guyancourt;RESIDENTIEL;17;101.89;5.994;4.171;16 RUE JEAN VALJEAN;200058782;78;11;115461
2019;782970108;Villaroy;9;;RUE;LE CORBUSIER;78297;Guyancourt;RESIDENTIEL;14;26.223;1.873;4.171;9 RUE LE CORBUSIER;200058782;78;11;115497
2019;782970106;Les Saules;3;;PLACE;MARC CHAGALL;78297;Guyancourt;RESIDENTIEL;20;42.902;2.145;4.171;3 PLACE MARC CHAGALL;200058782;78;11;115506
2019;782970103;Bois de la Grille;5;;RUE;MARGUERITE BERVOETS;78297;Guyancourt;RESIDENTIEL;23;54.964;2.39;4.171;5 RUE MARGUERITE BERVOETS;200058782;78;11;115507
2019;782970106;Les Saules;45;;RUE;MAURICE UTRILLO;78297;Guyancourt;RESIDENTIEL;11;17.832;1.621;4.171;45 RUE MAURICE UTRILLO;200058782;78;11;115516
2019;782970106;Les Saules;39;;RUE;MAURICE UTRILLO;78297;Guyancourt;RESIDENTIEL;10;19.036;1.904;4.171;39 RUE MAURICE UTRILLO;200058782;78;11;115520
2019;782970102;Pont du Routoir;2;;RUE;NEIL ARMSTRONG;78297;Guyancourt;RESIDENTIEL;41;160.738;3.92;4.171;2 RUE NEIL ARMSTRONG;200058782;78;11;115527
2019;782970108;Villaroy;12;;RUE;OSCAR NIEMEYER;78297;Guyancourt;RESIDENTIEL;10;15.843;1.584;4.171;12 RUE OSCAR NIEMEYER;200058782;78;11;115529
2019;782970108;Villaroy;6;;RUE;OSCAR NIEMEYER;78297;Guyancourt;RESIDENTIEL;14;24.515;1.751;4.171;6 RUE OSCAR NIEMEYER;200058782;78;11;115532
2019;782970106;Les Saules;13;;BOULEVARD;PAUL CEZANNE;78297;Guyancourt;RESIDENTIEL;15;22.544;1.503;4.171;13 BOULEVARD PAUL CEZANNE;200058782;78;11;115540
2019;782970108;Villaroy;3;;RUE;PHILIBERT DELORME;78297;Guyancourt;RESIDENTIEL;35;63.988;1.828;4.171;3 RUE PHILIBERT DELORME;200058782;78;11;115551
2019;782970108;Villaroy;8;;PLACE;PIERRE BEREGOVOY;78297;Guyancourt;RESIDENTIEL;15;28.396;1.893;4.171;8 PLACE PIERRE BEREGOVOY;200058782;78;11;115553
2019;782970103;Bois de la Grille;2;;CLOS;PIERRE SEGHERS;78297;Guyancourt;RESIDENTIEL;16;37.142;2.321;4.171;2 CLOS PIERRE SEGHERS;200058782;78;11;115562
2019;782970103;Bois de la Grille;10;;RUE;SAINT POL ROUX;78297;Guyancourt;RESIDENTIEL;19;52.969;2.788;4.171;10 RUE SAINT POL ROUX;200058782;78;11;115576
2019;782970108;Villaroy;22;;RUE;VICTOR BALTARD;78297;Guyancourt;RESIDENTIEL;20;36.847;1.842;4.171;22 RUE VICTOR BALTARD;200058782;78;11;115599
2019;782970108;Villaroy;21;;RUE;VICTOR BALTARD;78297;Guyancourt;RESIDENTIEL;17;48.031;2.825;4.171;21 RUE VICTOR BALTARD;200058782;78;11;115600
2019;782970101;Centre Ville et Bouviers;8;;RUE;YOURI GAGARINE;78297;Guyancourt;RESIDENTIEL;19;94.695;4.984;4.171;8 RUE YOURI GAGARINE;200058782;78;11;115603
2019;572690103;Sud-Ouest;4;B;RUE;ANNE BOULLIE;57269;Guénange;RESIDENTIEL;25;39.271;1.571;3.779;4 B RUE ANNE BOULLIE;245701354;57;44;115613
2019;572690102;Est;7;;RUE;DE LA PAIX;57269;Guénange;RESIDENTIEL;10;84.785;8.478;3.779;7 RUE DE LA PAIX;245701354;57;44;115623
2019;572690101;Centre;7;;RUE;DU 11 NOVEMBRE;57269;Guénange;RESIDENTIEL;10;20.659;2.066;3.779;7 RUE DU 11 NOVEMBRE;245701354;57;44;115643
2019;572690103;Sud-Ouest;5;;BOULEVARD;DU PARC;57269;Guénange;RESIDENTIEL;19;64.75;3.408;3.779;5 BOULEVARD DU PARC;245701354;57;44;115649
2019;572690101;Centre;12;;BOULEVARD;DU PONT;57269;Guénange;RESIDENTIEL;10;21.117;2.112;3.779;12 BOULEVARD DU PONT;245701354;57;44;115653
2019;572690103;Sud-Ouest;94;;BOUCLE;SAINT EXUPERY;57269;Guénange;RESIDENTIEL;11;18.606;1.691;3.779;94 BOUCLE SAINT EXUPERY;245701354;57;44;115664
2019;440690103;Lechet;25;;AVENUE;ANNE DE BRETAGNE;44069;Guérande;RESIDENTIEL;13;60.066;4.62;5.625;25 AVENUE ANNE DE BRETAGNE;244400610;44;52;115671
2019;440690103;Lechet;22;;AVENUE;DE LA BRIERE;44069;Guérande;RESIDENTIEL;13;13.919;1.071;5.625;22 AVENUE DE LA BRIERE;244400610;44;52;115675
2019;440690103;Lechet;41;;RUE;DE LA MAISONNEUVE;44069;Guérande;RESIDENTIEL;26;16.767;0.645;5.625;41 RUE DE LA MAISONNEUVE;244400610;44;52;115677
2019;440690101;Le Centre;8;;ALLEE;DES CHARPENTIERS;44069;Guérande;RESIDENTIEL;11;14.323;1.302;5.625;8 ALLEE DES CHARPENTIERS;244400610;44;52;115683
